Link,Title,Category,Address,Phone,Site,Reviews,Stars,X,Y,Image
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%A8%D8%AF%D8%A7%D8%A6%D8%B9+-+%D8%B4%D8%B1%D9%83%D9%87+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D9%82%D8%B5%D9%8A%D9%85%E2%80%AD/data=!4m7!3m6!1s0x158227ce74df8d85:0xf3c721e2e491e81f!8m2!3d25.9844858!4d43.7435287!16s%2Fg%2F11kpwp3klj!19sChIJhY3fdM4nghURH-iR5OIhx_M?authuser=0&hl=en&rclk=1,شركة نقل عفش بالبدائع - شركه نقل عفش بالقصيم,Shipping company,"3841 Suhayb Ibn Sinan, Al Andalus، QEMB3841، 7077, Al Badayea 56353, Saudi Arabia ",+966553407572,https://elawa2el.com/%D8%B4%D8%B1%D9%83%D8%A9-%D9%86%D9%82%D9%84-%D8%B9%D9%81%D8%B4-%D8%A8%D8%A7%D9%84%D8%A8%D8%AF%D8%A7%D8%A6%D8%B9/,5,3.4,25.9844858,43.7435287,https://lh3.googleusercontent.com/a-/ALV-UjVBuecmgEWINc7Z4Gb38hoyfw3MZXJGbMfTqoTld8K32fgpkQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%A7%D9%81%D8%B6%D9%84+%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D9%82%D8%B5%D9%8A%D9%85+%D9%85%D8%B9+%D8%A7%D9%84%D8%AA%D8%BA%D9%84%D9%8A%D9%81+%D9%88%D8%A7%D9%84%D9%81%D9%83+%D9%88%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A8+%D8%B4%D8%B1%D9%83%D8%A9+%D8%B1%D9%88%D9%86%D9%82+%D9%82%D9%84%D8%A8+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%B9%D9%81%D8%B4+%D8%AF%D8%A7%D8%AE%D9%84+%D9%88%D8%AE%D8%A7%D8%B1%D8%AC+%D8%A7%D9%84%D9%82%D8%B5%D9%8A%D9%85%E2%80%AD/data=!4m7!3m6!1s0x157f5925b729f7f5:0xfe6d8fc1d147b939!8m2!3d26.3451689!4d43.9751483!16s%2Fg%2F11l36z760p!19sChIJ9fcptyVZfxUROblH0cGPbf4?authuser=0&hl=en&rclk=1,افضل شركة نقل عفش بالقصيم مع التغليف والفك والتركيب شركة رونق قلب الخليج لنقل العفش داخل وخارج القصيم,Moving and storage service,"3764 Al Taghira, An Naziyah, Buraydah 52366, Saudi Arabia ",+966537125653,https://rawnqkhaligmoving.com/,42,4.4,26.3451689,43.9751483,https://lh3.googleusercontent.com/a-/ALV-UjVuns1oWzSlf8WXOvw00g7m-ZtRjwqLIoocV3umsE5ijylGBWuhmg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D9%85%D9%88%D8%B3%D8%B3%D8%A9+%D8%A7%D8%A8%D8%B1%D8%A7%D8%B1+%D9%84%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D9%82%D8%B5%D9%8A%D9%85+%D9%88%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D9%82%D8%B5%D9%8A%D9%85%E2%80%AD/data=!4m7!3m6!1s0x15e98ed2906909e1:0x5f3b766dbb17e3eb!8m2!3d26.3236561!4d43.9849813!16s%2Fg%2F11gg6_6djz!19sChIJ4QlpkNKO6RUR6-MXu212O18?authuser=0&hl=en&rclk=1,موسسة ابرار لنقل عفش بالقصيم ونقل اثاث بالقصيم,Mover,"As Sadah، 6859، 2610, Buraydah 52347, Saudi Arabia ",+966531457607,,55,4.4,26.3236561,43.9849813,https://lh3.googleusercontent.com/a/ACg8ocIb6GoiLS85udsFVxg5bWuhfeHI9r1VB2Sv6JMzC3xGN7_Y8g=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%AF%D9%8A%D9%86%D8%A7%D8%A1+%D9%86%D9%81%D9%84+%D8%B9%D9%81%D8%B4+%D8%A7%D9%84%D8%B1%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x1583cbe871f87bab:0x55cf8b4debcc0255!8m2!3d25.8655974!4d43.5157457!16s%2Fg%2F11kb6zptrx!19sChIJq3v4cejLgxURVQLM602Lz1U?authuser=0&hl=en&rclk=1,ديناء نفل عفش الرس,Transportation service,"VG88+67Q, Alhazm, Ar Rass 58882, Saudi Arabia ",+966501714361,,8,4.5,25.8655974,43.5157457,https://lh3.googleusercontent.com/a-/ALV-UjX9Q4ta0H4aqLmdi5b5jKez6dBg_XpOxk5FHTR-SPfhZuu90JUX=w36-h36-p-rp-mo-ba3-br100
https://www.google.com/maps/place/%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%88%D8%B9%D9%81%D8%B4+%28%D8%A7%D9%84%D8%A8%D8%B7%D9%84%29%E2%80%AD/data=!4m7!3m6!1s0x14f9ef86ac38903d:0x5cdbecc793f2570f!8m2!3d31.4184036!4d31.8200978!16s%2Fg%2F11lksxykng!19sChIJPZA4rIbv-RQRD1fyk8fs21w?authuser=0&hl=en&rclk=1,ونش رفع اثاث وعفش (البطل),Corporate office,"CR9C+929، الشهابية، قسم دمياط، الظهير الصحراوى لمحافظة دمياط، دمياط الجديدة, Damietta First ",01030956258,,4,4.5,31.4184036,31.8200978,https://lh3.googleusercontent.com/a-/ALV-UjVU5mMJNivfq6ByGLg_v731Fbd4MgjcHy-91xigENfQctoo_m2M=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D9%87+%D8%A7%D9%84%D9%86%D9%88%D8%B1+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x14f9e3dc6652fa43:0x6ba7a4534fce79f2!8m2!3d31.4264857!4d31.6795587!16s%2Fg%2F11lds70gt4!19sChIJQ_pSZtzj-RQR8nnOT1Okp2s?authuser=0&hl=en&rclk=1,شركه النور لنقل الاثاث,Moving and storage service,"Damietta El-Gadeeda City, New Damietta, Damietta Governorate 8023010 ",01098555290,,,3.5,31.4264857,31.6795587,
https://www.google.com/maps/place/%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%88%D8%B9%D9%81%D8%B4+%28%D8%A7%D9%84%D8%A8%D8%B7%D9%84%29%E2%80%AD/data=!4m7!3m6!1s0x14f9ef86ac38903d:0x5cdbecc793f2570f!8m2!3d31.4184036!4d31.8200978!16s%2Fg%2F11lksxykng!19sChIJPZA4rIbv-RQRD1fyk8fs21w?authuser=0&hl=en&rclk=1,ونش رفع اثاث وعفش (البطل),Corporate office,"CR9C+929، الشهابية، قسم دمياط، الظهير الصحراوى لمحافظة دمياط، دمياط الجديدة, Damietta First ",01030956258,,4,4.5,31.4184036,31.8200978,https://lh3.googleusercontent.com/a-/ALV-UjVU5mMJNivfq6ByGLg_v731Fbd4MgjcHy-91xigENfQctoo_m2M=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Zebda+company+to+transport+luggage+and+furniture/data=!4m7!3m6!1s0x145840849e8402a3:0x3b159b9015f607a6!8m2!3d30.0649077!4d31.2631119!16s%2Fg%2F11b5pj2yzj!19sChIJowKEnoRAWBQRpgf2FZCbFTs?authuser=0&hl=en&rclk=1,Zebda company to transport luggage and furniture,Shipping company,633 شارع بورسعيد أول كوبري غمرة ميدان الظاهر أول، كوبري غمرة، 11231 ,01223496315,https://zebdatransport.com.eg/,77,4.1,30.0649077,31.2631119,https://lh3.googleusercontent.com/a/ACg8ocJhHgYRlCGXMdzVC2okbofTnWh7RUjsbNvTdP2JWmkHzOtGvg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Zebda+company+to+transport+luggage+and+furniture/data=!4m7!3m6!1s0x145840849e8402a3:0x3b159b9015f607a6!8m2!3d30.0649077!4d31.2631119!16s%2Fg%2F11b5pj2yzj!19sChIJowKEnoRAWBQRpgf2FZCbFTs?authuser=0&hl=en&rclk=1,Zebda company to transport luggage and furniture,Shipping company,633 شارع بورسعيد أول كوبري غمرة ميدان الظاهر أول، كوبري غمرة، 11231 ,01223496315,https://zebdatransport.com.eg/,77,4.1,30.0649077,31.2631119,https://lh3.googleusercontent.com/a/ACg8ocJhHgYRlCGXMdzVC2okbofTnWh7RUjsbNvTdP2JWmkHzOtGvg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9+%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583da102a72e1b:0x7c078838b03b85b5!8m2!3d30.0051218!4d31.4451715!16s%2Fg%2F11j3t978hx!19sChIJGy6nAqE9WBQRtYU7sDiIB3w?authuser=0&hl=en&rclk=1,شركة المصرية لخدمات نقل العفش,Corporate office,"مسجد فاطمة الشربتلي، محور طلعت حرب، اول القاهرة الجديدة، محافظة القاهرة‬،, Cairo Governorate ",01020595010,https://www.egypt-moving.com/,7,4.4,30.0051218,31.4451715,https://lh3.googleusercontent.com/a/ACg8ocIGvMKW1B9c3pnQ-RjK_7nxRsASMMUBx_JmwQC8XuZ1agP6kA=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Arabism+to+move+furniture/data=!4m7!3m6!1s0x14583f7e6b3fce99:0x9f40a22e4a0ec6eb!8m2!3d30.0633251!4d31.2641572!16s%2Fg%2F11b7hm1h2g!19sChIJmc4_a34_WBQR68YOSi6iQJ8?authuser=0&hl=en&rclk=1,Arabism to move furniture,Mover,"22 شارع الظاهر ببيرس املم مسجد الظاهر ببيرس, As Sakakeni, Daher, Cairo Governorate ",01092567222,,13,4.4,30.0633251,31.2641572,https://lh3.googleusercontent.com/a-/ALV-UjUUNYTjDGwV2sD0NFI2G-3CVtdo1z7xUoUIvCVcDa4xNF80dyw=w36-h36-p-rp-mo-ba5-br100
https://www.google.com/maps/place/%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0xa71496cb84ce73c3:0xf92c9cee2df6b6e1!8m2!3d30.0633196!4d31.2618372!16s%2Fg%2F11rmx02f8h!19sChIJw3POhMuWFKcR4bb2Le6cLPk?authuser=0&hl=en&rclk=1,ونش رفع الاثاث,Corporate office,"564شارع بورسعيد, Al Qbeisi, Daher, Cairo Governorate 11588 ",01069691560,https://www.winch-lift-furniture.com/,21,4.9,30.0633196,31.2618372,https://lh3.googleusercontent.com/a/ACg8ocKvTtKup4xzEa-2wmkJL7SAOdxJ4G3180fzPc5RhOzwWACKtQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A3%D8%AB%D8%A7%D8%AB%D9%83%D9%88+%D9%84%D8%B1%D9%81%D8%B9+%D9%88%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A3%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f5dbfe5ec03d25:0x98b3cb560fc79ef4!8m2!3d31.2434615!4d29.9847682!16s%2Fg%2F11px0rkdm5!19sChIJJT3AXv7b9RQR9J7HD1bLs5g?authuser=0&hl=en&rclk=1,شركة أثاثكو لرفع ونقل الأثاث بالإسكندرية,Mover,"Al Saaeh Sq., As Soyouf Qebli (Include Izbat Derbanah), Montaza 1, Alexandria Governorate 21500 ",01270840809,https://l.facebook.com/l.php?u=https://athathku.com/?fbclid=IwAR04fGnaGD4DLmqGe-0OACiwX2dbG1oTfZ0-M29Utroc5oxQHKz7h2co8yE&h=AT1BdP39yxY1B5tS41hEFCJzXKjZO3loc-lJTZEeJ1YDUS2Bf3aXw5UJyg_V33vhKixJ-iWgvkFpuXDXu9kRkqerci5p_iassFc9asycICDwR02nsn_A4H2eXSpy9Z9wwNxKfwixX3hpW1rm_iA0&__tn__=-UK-R&c[0]=AT29vMJgEP_HLQ_TqTWFzvV7vTqFLqxJidqivxpNEqomq1JLlLGrnFeyFQ2by2jPVgkpTxwNu_y_2pZkqKDJkQDx01GvJfRNuc432wj5qUdi9tD3Ze4YyzsmliDou5-Ozyw8fv3Piq_rJq3Rm3Agife7Yd9ok1U0P08JqNYrj1-vsXL7y1Iw7cYMzQ1TVqjXJfJhzn1A,13,4.7,31.2434615,29.9847682,https://lh3.googleusercontent.com/a/ACg8ocLF-Qh_INsS2R6F1AL9IXe80IGnuVH5PLLPVn5TgCGvhhPE-A=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D8%AC%D8%A7%D8%B1%D8%AD%D9%89+%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x1457fd449f8b6e9b:0xc908219e27a6de2e!8m2!3d30.2929359!4d31.7379766!16s%2Fg%2F11pyc1ywfh!19sChIJm26Ln0T9VxQRLt6mJ54hCMk?authuser=0&hl=en&rclk=1,شركة نقل عفش شركة الجارحى لخدمات نقل العفش,Moving and storage service,الاردنيه، 44629 ,01011173287,,1 ,1.0,30.2929359,31.7379766,https://lh3.googleusercontent.com/a-/ALV-UjWvNdoMkEUwUejCWrH1ycg60ZwU_mvUVaJw6srd-wnswMRFdv3o=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583f13d69340ab:0x45e6c1a49d22aed7!8m2!3d30.062554!4d31.2658254!16s%2Fg%2F11fr17c3dw!19sChIJq0CT1hM_WBQR164inaTB5kU?authuser=0&hl=en&rclk=1,ونش رفع عفش,Moving and storage service,"El-Abaseya, As Sakakeni, Daher, Cairo Governorate 4336006 ",01277822201,https://www.egypt-moving.com/,23,4.5,30.062554,31.2658254,https://lh3.googleusercontent.com/a/ACg8ocK_8JPEqHTRSOgv6c_BU05xywGI1KYboRNaXEKLZWb4kbZJUg=w36-h36-p-rp-mo-ba4-br100
"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+6+%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1+,+%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B4%D9%8A%D8%AE+%D8%B2%D8%A7%D9%8A%D8%AF+,+%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D9%87%D8%B1%D9%85+%D9%88%D9%81%D9%8A%D8%B5%D9%84%E2%80%AD/data=!4m7!3m6!1s0x1458570434990461:0xec5045fe2520e289!8m2!3d29.9724925!4d30.9447688!16s%2Fg%2F11fqcdlm1h!19sChIJYQSZNARXWBQRieIgJf5FUOw?authuser=0&hl=en&rclk=1","شركات نقل الاثاث 6 اكتوبر , شركة نقل اثاث بالشيخ زايد , شركات نقل الاثاث بالهرم وفيصل",Moving and storage service,"ميدان الحصري, First 6th of October, Giza Governorate 12563 ",01002808707,https://furniture-transfer.com/,38,3.6,29.9724925,30.9447688,https://lh3.googleusercontent.com/a/ACg8ocLsitNFjggQCF8-6TLcTA8Z9phrhWzSe1fryJ9fHgRb6T3QMg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B9%D8%A8%D9%88%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14581b7d934f7f63:0x7be134980325d8bf!8m2!3d30.2134375!4d31.4493125!16s%2Fg%2F11v3lk6951!19sChIJY39Pk30bWBQRv9glA5g04Xs?authuser=0&hl=en&rclk=1,شركات نقل الاثاث بالعبور,Shipping service,"6C7X+9P, Al Obour, Al-Qalyubia Governorate 6360185 ",01029588135,,,1.0,30.2134375,31.4493125,
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583df7d38be91d:0xc03f576d77f0688f!8m2!3d30.0121462!4d31.4382493!16s%2Fg%2F11p3hzcszt!19sChIJHemL0_c9WBQRj2jwd21XP8A?authuser=0&hl=en&rclk=1,شركة نقل عفش,Moving and storage service,"32 No.68, اول القاهرة الجديدة، محافظة القاهرة‬، ",01120504076,,6,4.3,30.0121462,31.4382493,https://lh3.googleusercontent.com/a-/ALV-UjU61W8YxPjjwYtAmQ8yZYXBDEDvDBxYkquhyuhiDRGBN8-MLwYm=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x145847796fa24011:0xee5f103c0be28c1e!8m2!3d30.0397619!4d31.2004983!16s%2Fg%2F11h_t1t7pc!19sChIJEUCib3lHWBQRHoziCzwQX-4?authuser=0&hl=en&rclk=1,شركات نقل الاثاث بالقاهرة,Transportation service,"38 Mohi Al Din Abou Al Ezz, Ad Doqi, Dokki, Giza Governorate 3751043 ",01100376806,,11,3.0,30.0397619,31.2004983,https://lh3.googleusercontent.com/a/ACg8ocJvXhMN3z8T2T1XTJtYWTq7Qt-X9dnOrcyxpAQAVPIxau9V7Q=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D9%86%D8%B5%D8%B1+%D9%84%D9%86%D9%82%D9%84+%D9%88%D8%AA%D8%BA%D9%84%D9%8A%D9%81+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D9%88+%D8%A7%D9%84%D8%B9%D9%81%D8%B4+%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D8%AA%D9%89%E2%80%AD/data=!4m7!3m6!1s0x1457f7c0f8030e9b:0xc309e759db0851b4!8m2!3d30.0942829!4d31.6358017!16s%2Fg%2F11fk13vgwf!19sChIJmw4D-MD3VxQRtFEI21nnCcM?authuser=0&hl=en&rclk=1,شركة النصر لنقل وتغليف الاثاث و العفش بمدينتى,Moving and storage service,"3JVP+P87, Second New Cairo, Cairo Governorate 4771510 ",01129288233,https://alnasr-mn.com/,189,4.8,30.0942829,31.6358017,https://lh3.googleusercontent.com/a-/ALV-UjW2HZ0P6eX7dZzxFQQ7RY3-mSEoPUsHQ4qDvJEPiZWuBpXFueA=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Egico/data=!4m7!3m6!1s0x14f77b16a45e96d1:0xfd7fe0dad499079c!8m2!3d31.0515956!4d31.4010878!16s%2Fg%2F11jclwd3_2!19sChIJ0ZZepBZ79xQRnAeZ1Nrgf_0?authuser=0&hl=en&rclk=1,Egico,Mover,"Kanat Al Sweis, Mansoura Qism 2, El Mansoura 2, Dakahlia Governorate 7661321 ",01033650930,,18,4.7,31.0515956,31.4010878,https://lh3.googleusercontent.com/a/ACg8ocKvw_BYUDBRJQXHjm13nC43MtGcz5zprw6nOnK8OgmZT2ZBBQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%B9%D9%81%D8%B4+%D9%86%D9%82%D9%84+%D8%A3%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9+%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9+%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%81%D9%8A+%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x1458156683811ba5:0xb0717b13119c3609!8m2!3d30.0083125!4d31.4239375!16s%2Fg%2F11qnwpxxy6!19sChIJpRuBg2YVWBQRCTacERN7cbA?authuser=0&hl=en&rclk=1,شركات نقل العفش نقل أثاث بالقاهرة الجديدة ونش رفع اثاث في التجمع الخامس,Shipping service,"2C5F+8HP, New Cairo 1, Cairo Governorate 4723125 ",01149650606,https://www.facebook.com/Nkla44/,11,5.0,30.0083125,31.4239375,https://lh3.googleusercontent.com/a/ACg8ocI3pzQY232Jxk3QUO8uwVJ0C-vpO4Wv24c1lov8FvNY0fVAow=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D9%87+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D9%87+%D9%86%D8%B5%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14583fdb361c3b11:0xc391fe9cd21f499b!8m2!3d30.0543581!4d31.3480558!16s%2Fg%2F11y82kfjxj!19sChIJETscNts_WBQRm0kf0pz-kcM?authuser=0&hl=en&rclk=1,شركه نقل اثاث بمدينه نصر,Shipping service,"383X+P66, Al Manteqah Ath Thamenah, Nasr City, Cairo Governorate 4441564 ",01017798719,,14,5.0,30.0543581,31.3480558,https://lh3.googleusercontent.com/a/ACg8ocJSpzafu8lR40AiMlHLkJfSNi7cJuLg29txe11RgGWQTsbT9g=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%88%D9%86%D8%B4+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D9%84%D8%B1%D9%81%D8%B9+%D8%A7%D9%84%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14581db62053299f:0xd1b28b5a31817e4f!8m2!3d30.1501875!4d31.6270625!16s%2Fg%2F11jz1tqm9g!19sChIJnylTILYdWBQRT36BMVqLstE?authuser=0&hl=en&rclk=1,شركة ونش نقل الاثاث لرفع العفش,Shipping service,"5J2G+3R, El Shorouk, Cairo Governorate 4932001 ",01221239518,https://www.facebook.com/share/18LYd2N8AG/,6,5.0,30.1501875,31.6270625,https://lh3.googleusercontent.com/a/ACg8ocISWsod-vk-K4AdmeMyP789h7SBe_h4pzqTx9LxExJfVmfvtw=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14583f997b4223d7:0xd2672eb834a73379!8m2!3d30.0547757!4d31.3482431!16s%2Fg%2F11v_14ml5w!19sChIJ1yNCe5k_WBQReTOnNLguZ9I?authuser=0&hl=en&rclk=1,شركة نقل اثاث مؤسسة الرحمة,Shipping service,"69 مساكن عثمان من شارع علي امين, Mostafa El-Nahaas, Nasr City, Cairo Governorate 11727 ",01204086901,,16,5.0,30.0547757,31.3482431,https://lh3.googleusercontent.com/a/ACg8ocKrYZsZOLpeUdVEZYkDK_0rgvP0MoUZiknIDOOPV5ihdlc_fA=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%A7%D9%84%D8%A8%D8%AD%D9%8A%D8%B1%D9%8A+%D9%84%D9%84%D9%86%D9%82%D9%84+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583db810317ded:0xf43aa2a979560144!8m2!3d30.0486045!4d31.3774289!16s%2Fg%2F11f3t_ssfs!19sChIJ7X0xELg9WBQRRAFWeamiOvQ?authuser=0&hl=en&rclk=1,البحيري للنقل نقل عفش نقل اثاث شركات نقل العفش,Moving and storage service,"29XG+CXV, Al Hay Al Asher, Nasr City, Cairo Governorate 4442435 ",01016665994,,41,3.6,30.0486045,31.3774289,https://lh3.googleusercontent.com/a/ACg8ocKyHBgK-7rc4WsYE7BQk7K77di4oP9ixGQ2i09_IWuFk73irA=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D9%81%D8%A7%D8%B1%D8%B3+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583d561b1d5ac3:0x6d1cfa1e922b1527!8m2!3d30.0084571!4d31.4150145!16s%2Fg%2F11nxrcr4rf!19sChIJw1odG1Y9WBQRJxUrkh76HG0?authuser=0&hl=en&rclk=1,شركة الفارس لنقل العفش,Mover,"50، اول القاهرة الجديدة،, Cairo Governorate ",01104429754,,26,4.5,30.0084571,31.4150145,https://lh3.googleusercontent.com/a/ACg8ocI0-PDRB7xCf6hQU543ss5fIDSqVdaZvUtyhn_XqpSfumFyMQ=w36-h36-p-rp-mo-br100
"https://www.google.com/maps/place/%D9%8A%D9%88%D9%86%D8%A7%D9%8A%D8%AA%D8%AF+%D8%AA%D8%B1%D8%A7%D9%86%D8%B3+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+,+%D9%86%D9%82%D9%84+%D9%85%D9%88%D8%A8%D9%8A%D9%84%D9%8A%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x14583d90a769a68f:0xaf061430337554c6!8m2!3d30.0019968!4d31.4384368!16s%2Fg%2F11frmp7x0h!19sChIJj6Zpp5A9WBQRxlR1MzAUBq8?authuser=0&hl=en&rclk=1","يونايتد ترانس نقل اثاث , نقل موبيليا",Mover,"2C2Q+Q9V صنيه العمال, New Cairo 1, Cairo Governorate 4722626 ",01000715639,,41,4.6,30.0019968,31.4384368,https://lh3.googleusercontent.com/a-/ALV-UjXqpnXLLU5GqmVjBYwc0C_klgD7dyLgwuBT0qz2lGMIdjR47xz_=w36-h36-p-rp-mo-br100
